census,msoa,cob,count
2011,E02005558,UK,6641
2011,E02005559,EE,446
2011,E02005559,Other,154
2011,E02005559,rWE,133
2011,E02005559,UK,6269
2011,E02005560,EE,651
2011,E02005560,Other,609
2011,E02005560,rWE,214
2011,E02005560,UK,6992
2011,E02005561,EE,1264
2011,E02005561,Other,307
2011,E02005561,rWE,198
2011,E02005561,UK,8014
2011,E02005562,EE,66
2011,E02005562,Other,136
2011,E02005562,rWE,63
2011,E02005562,UK,6717
2011,E02005563,EE,68
2011,E02005563,Other,110
2011,E02005563,rWE,57
2011,E02005563,UK,7190
2011,E02005564,EE,91
2011,E02005564,Other,296
2011,E02005564,rWE,178
2011,E02005564,UK,9673
2011,E02005565,EE,49
2011,E02005565,Other,121
2011,E02005565,rWE,62
2011,E02005565,UK,6774
2011,E02005566,EE,83
2011,E02005566,Other,162
2011,E02005566,rWE,115
2011,E02005566,UK,9124
2011,E02005567,EE,167
2011,E02005567,Other,293
2011,E02005567,rWE,110
2011,E02005567,UK,9375
2011,E02005568,EE,53
2011,E02005568,Other,231
2011,E02005568,rWE,69
2011,E02005568,UK,6806
2011,E02005569,EE,73
2011,E02005569,Other,1010
2011,E02005569,rWE,90
2011,E02005569,UK,6730
2011,E02005570,EE,44
2011,E02005570,Other,142
2011,E02005570,rWE,85
2011,E02005570,UK,7061
2011,E02005571,EE,65
2011,E02005571,Other,144
2011,E02005571,rWE,56
2011,E02005571,UK,5665
2011,E02005572,EE,180
2011,E02005572,Other,161
2011,E02005572,rWE,80
2011,E02005572,UK,7238
2011,E02005573,EE,47
2011,E02005573,Other,151
2011,E02005573,rWE,103
2011,E02005573,UK,5382
2011,E02005574,EE,42
2011,E02005574,Other,143
2011,E02005574,rWE,48
2011,E02005574,UK,6499
2011,E02005575,EE,24
2011,E02005575,Other,143
2011,E02005575,rWE,54
2011,E02005575,UK,6741
2011,E02005576,EE,24
2011,E02005576,Other,89
2011,E02005576,rWE,39
2011,E02005576,UK,6462
2011,E02005577,EE,85
2011,E02005577,Other,126
2011,E02005577,rWE,41
2011,E02005577,UK,5663
2011,E02005578,EE,65
2011,E02005578,Other,106
2011,E02005578,rWE,40
2011,E02005578,UK,5491
2011,E02005579,EE,103
2011,E02005579,Other,216
2011,E02005579,rWE,101
2011,E02005579,UK,12156
2011,E02005580,EE,125
2011,E02005580,Other,141
2011,E02005580,rWE,61
2011,E02005580,UK,7271
2011,E02005581,EE,68
2011,E02005581,Other,150
2011,E02005581,rWE,91
2011,E02005581,UK,7366
2011,E02005582,EE,49
2011,E02005582,Other,85
2011,E02005582,rWE,53
2011,E02005582,UK,6290
2011,E02005583,EE,45
2011,E02005583,Other,114
2011,E02005583,rWE,73
2011,E02005583,UK,8019
2011,E02005584,EE,594
2011,E02005584,Other,526
2011,E02005584,rWE,102
2011,E02005584,UK,9333
2011,E02005585,EE,556
2011,E02005585,Other,445
2011,E02005585,rWE,121
2011,E02005585,UK,9485
2011,E02005586,EE,443
2011,E02005586,Other,571
2011,E02005586,rWE,144
2011,E02005586,UK,8732
2011,E02005587,EE,167
2011,E02005587,Other,273
2011,E02005587,rWE,103
2011,E02005587,UK,9277
2011,E02005588,EE,274
2011,E02005588,Other,1163
2011,E02005588,rWE,194
2011,E02005588,UK,9992
2011,E02005589,EE,356
2011,E02005589,Other,720
2011,E02005589,rWE,177
2011,E02005589,UK,10188
2011,E02005590,EE,390
2011,E02005590,Other,815
2011,E02005590,rWE,224
2011,E02005590,UK,8151
2011,E02005592,EE,161
2011,E02005592,Other,561
2011,E02005592,rWE,336
2011,E02005592,UK,8154
2011,E02005593,EE,240
2011,E02005593,Other,1683
2011,E02005593,rWE,196
2011,E02005593,UK,8106
2011,E02005594,EE,290
2011,E02005594,Other,779
2011,E02005594,rWE,294
2011,E02005594,UK,8974
2011,E02005595,EE,131
2011,E02005595,Other,617
2011,E02005595,rWE,171
2011,E02005595,UK,7795
2011,E02005596,EE,201
2011,E02005596,Other,487
2011,E02005596,rWE,154
2011,E02005596,UK,8450
2011,E02005597,EE,173
2011,E02005597,Other,431
2011,E02005597,rWE,99
2011,E02005597,UK,11729
2011,E02005598,EE,60
2011,E02005598,Other,405
2011,E02005598,rWE,144
2011,E02005598,UK,7138
2011,E02005599,EE,48
2011,E02005599,Other,169
2011,E02005599,rWE,79
2011,E02005599,UK,5378
2011,E02005600,EE,35
2011,E02005600,Other,178
2011,E02005600,rWE,72
2011,E02005600,UK,5905
2011,E02005601,EE,60
2011,E02005601,Other,156
2011,E02005601,rWE,87
2011,E02005601,UK,5390
2011,E02005602,EE,67
2011,E02005602,Other,270
2011,E02005602,rWE,112
2011,E02005602,UK,9867
2011,E02005603,EE,64
2011,E02005603,Other,268
2011,E02005603,rWE,109
2011,E02005603,UK,8213
2011,E02005604,EE,44
2011,E02005604,Other,196
2011,E02005604,rWE,102
2011,E02005604,UK,7833
2011,E02005605,EE,58
2011,E02005605,Other,226
2011,E02005605,rWE,98
2011,E02005605,UK,9766
2011,E02005606,EE,16
2011,E02005606,Other,78
2011,E02005606,rWE,47
2011,E02005606,UK,5438
2011,E02005607,EE,62
2011,E02005607,Other,191
2011,E02005607,rWE,79
2011,E02005607,UK,10590
2011,E02005608,EE,27
2011,E02005608,Other,151
2011,E02005608,rWE,58
2011,E02005608,UK,7076
2011,E02005609,EE,41
2011,E02005609,Other,132
2011,E02005609,rWE,61
2011,E02005609,UK,6592
2011,E02005610,EE,35
2011,E02005610,Other,129
2011,E02005610,rWE,55
2011,E02005610,UK,7745
2011,E02005611,EE,305
2011,E02005611,Other,308
2011,E02005611,rWE,103
2011,E02005611,UK,9275
2011,E02005612,EE,382
2011,E02005612,Other,138
2011,E02005612,rWE,62
2011,E02005612,UK,6036
2011,E02005613,EE,584
2011,E02005613,Other,170
2011,E02005613,rWE,116
2011,E02005613,UK,7876
2011,E02005614,EE,427
2011,E02005614,Other,140
2011,E02005614,rWE,78
2011,E02005614,UK,5991
2011,E02005615,EE,357
2011,E02005615,Other,128
2011,E02005615,rWE,72
2011,E02005615,UK,7803
2011,E02005616,EE,552
2011,E02005616,Other,89
2011,E02005616,rWE,84
2011,E02005616,UK,4513
2011,E02005617,EE,849
2011,E02005617,Other,284
2011,E02005617,rWE,155
2011,E02005617,UK,8291
2011,E02005619,EE,29
2011,E02005619,Other,114
2011,E02005619,rWE,45
2011,E02005619,UK,5639
2011,E02005620,EE,42
2011,E02005620,Other,207
2011,E02005620,rWE,64
2011,E02005620,UK,7629
2011,E02005621,EE,84
2011,E02005621,Other,201
2011,E02005621,rWE,70
2011,E02005621,UK,7530
2011,E02005622,EE,67
2011,E02005622,Other,215
2011,E02005622,rWE,90
2011,E02005622,UK,8370
2011,E02005623,EE,27
2011,E02005623,Other,253
2011,E02005623,rWE,82
2011,E02005623,UK,7615
2011,E02005624,EE,251
2011,E02005624,Other,298
2011,E02005624,rWE,89
2011,E02005624,UK,8556
2011,E02005625,EE,349
2011,E02005625,Other,285
2011,E02005625,rWE,87
2011,E02005625,UK,8333
2011,E02005626,EE,322
2011,E02005626,Other,243
2011,E02005626,rWE,67
2011,E02005626,UK,5975
2011,E02005627,EE,38
2011,E02005627,Other,170
2011,E02005627,rWE,61
2011,E02005627,UK,6405
2011,E02005628,EE,52
2011,E02005628,Other,220
2011,E02005628,rWE,73
2011,E02005628,UK,7125
2011,E02005629,EE,75
2011,E02005629,Other,146
2011,E02005629,rWE,51
2011,E02005629,UK,5408
2011,E02005630,EE,147
2011,E02005630,Other,550
2011,E02005630,rWE,163
2011,E02005630,UK,8999
2011,E02005631,EE,117
2011,E02005631,Other,394
2011,E02005631,rWE,104
2011,E02005631,UK,9328
2011,E02005632,EE,31
2011,E02005632,Other,149
2011,E02005632,rWE,55
2011,E02005632,UK,5775
2011,E02005633,EE,70
2011,E02005633,Other,240
2011,E02005633,rWE,77
2011,E02005633,UK,8199
2011,E02005634,EE,124
2011,E02005634,Other,212
2011,E02005634,rWE,83
2011,E02005634,UK,8062
2011,E02005635,EE,77
2011,E02005635,Other,243
2011,E02005635,rWE,71
2011,E02005635,UK,8208
2011,E02005636,EE,127
2011,E02005636,Other,318
2011,E02005636,rWE,116
2011,E02005636,UK,10508
2011,E02005637,EE,175
2011,E02005637,Other,262
2011,E02005637,rWE,94
2011,E02005637,UK,7708
2011,E02005638,EE,67
2011,E02005638,Other,303
2011,E02005638,rWE,92
2011,E02005638,UK,9317
2011,E02005639,EE,23
2011,E02005639,Other,151
2011,E02005639,rWE,51
2011,E02005639,UK,5019
2011,E02005640,EE,119
2011,E02005640,Other,271
2011,E02005640,rWE,95
2011,E02005640,UK,10167
2011,E02005641,EE,76
2011,E02005641,Other,172
2011,E02005641,rWE,85
2011,E02005641,UK,7322
2011,E02005642,EE,133
2011,E02005642,Other,410
2011,E02005642,rWE,121
2011,E02005642,UK,7553
2011,E02005643,EE,244
2011,E02005643,Other,352
2011,E02005643,rWE,105
2011,E02005643,UK,7294
2011,E02005644,EE,666
2011,E02005644,Other,675
2011,E02005644,rWE,161
2011,E02005644,UK,6713
2011,E02005645,EE,471
2011,E02005645,Other,774
2011,E02005645,rWE,177
2011,E02005645,UK,9487
2011,E02005646,EE,89
2011,E02005646,Other,242
2011,E02005646,rWE,80
2011,E02005646,UK,5965
2011,E02005647,EE,188
2011,E02005647,Other,334
2011,E02005647,rWE,103
2011,E02005647,UK,6360
2011,E02005648,EE,94
2011,E02005648,Other,283
2011,E02005648,rWE,75
2011,E02005648,UK,6732
2011,E02005649,EE,127
2011,E02005649,Other,297
2011,E02005649,rWE,151
2011,E02005649,UK,12939
2011,E02005650,EE,160
2011,E02005650,Other,636
2011,E02005650,rWE,90
2011,E02005650,UK,5900
2011,E02005651,EE,143
2011,E02005651,Other,246
2011,E02005651,rWE,58
2011,E02005651,UK,5734
2011,E02005652,EE,59
2011,E02005652,Other,247
2011,E02005652,rWE,54
2011,E02005652,UK,5542
2011,E02005653,EE,493
2011,E02005653,Other,870
2011,E02005653,rWE,113
2011,E02005653,UK,6573
2011,E02005654,EE,313
2011,E02005654,Other,861
2011,E02005654,rWE,116
2011,E02005654,UK,6866
2011,E02005655,EE,154
2011,E02005655,Other,424
2011,E02005655,rWE,70
2011,E02005655,UK,5081
2011,E02005656,EE,294
2011,E02005656,Other,889
2011,E02005656,rWE,101
2011,E02005656,UK,4549
2011,E02005657,EE,151
2011,E02005657,Other,318
2011,E02005657,rWE,62
2011,E02005657,UK,5495
2011,E02005658,EE,336
2011,E02005658,Other,597
2011,E02005658,rWE,81
2011,E02005658,UK,5155
2011,E02005659,EE,131
2011,E02005659,Other,282
2011,E02005659,rWE,65
2011,E02005659,UK,4509
2011,E02005660,EE,152
2011,E02005660,Other,516
2011,E02005660,rWE,70
2011,E02005660,UK,4885
2011,E02005661,EE,388
2011,E02005661,Other,549
2011,E02005661,rWE,67
2011,E02005661,UK,5371
2011,E02005662,EE,282
2011,E02005662,Other,439
2011,E02005662,rWE,97
2011,E02005662,UK,5798
2011,E02005663,EE,151
2011,E02005663,Other,186
2011,E02005663,rWE,42
2011,E02005663,UK,5031
2011,E02005664,EE,388
2011,E02005664,Other,416
2011,E02005664,rWE,97
2011,E02005664,UK,5019
2011,E02005665,EE,282
2011,E02005665,Other,820
2011,E02005665,rWE,114
2011,E02005665,UK,6079
2011,E02005666,EE,628
2011,E02005666,Other,933
2011,E02005666,rWE,90
2011,E02005666,UK,6451
2011,E02005667,EE,187
2011,E02005667,Other,348
2011,E02005667,rWE,71
2011,E02005667,UK,5334
2011,E02005668,EE,98
2011,E02005668,Other,210
2011,E02005668,rWE,45
2011,E02005668,UK,5683
2011,E02005669,EE,119
2011,E02005669,Other,442
2011,E02005669,rWE,50
2011,E02005669,UK,5021
2011,E02005670,EE,1079
2011,E02005670,Other,1477
2011,E02005670,rWE,175
2011,E02005670,UK,5346
2011,E02005671,EE,658
2011,E02005671,Other,768
2011,E02005671,rWE,127
2011,E02005671,UK,5628
2011,E02005672,EE,1158
2011,E02005672,Other,1287
2011,E02005672,rWE,149
2011,E02005672,UK,4650
2011,E02005673,EE,617
2011,E02005673,Other,726
2011,E02005673,rWE,135
2011,E02005673,UK,5603
2011,E02005674,EE,674
2011,E02005674,Other,854
2011,E02005674,rWE,147
2011,E02005674,UK,5277
2011,E02005675,EE,350
2011,E02005675,Other,426
2011,E02005675,rWE,70
2011,E02005675,UK,4828
2011,E02005676,EE,224
2011,E02005676,Other,306
2011,E02005676,rWE,87
2011,E02005676,UK,5225
2011,E02005677,EE,677
2011,E02005677,Other,520
2011,E02005677,rWE,104
2011,E02005677,UK,6675
2011,E02005678,EE,215
2011,E02005678,Other,676
2011,E02005678,rWE,121
2011,E02005678,UK,8632
2011,E02005679,EE,294
2011,E02005679,Other,571
2011,E02005679,rWE,116
2011,E02005679,UK,7782
2011,E02005680,EE,93
2011,E02005680,Other,570
2011,E02005680,rWE,89
2011,E02005680,UK,7720
2011,E02005681,EE,42
2011,E02005681,Other,161
2011,E02005681,rWE,56
2011,E02005681,UK,7837
2011,E02005682,EE,27
2011,E02005682,Other,157
2011,E02005682,rWE,63
2011,E02005682,UK,6078
2011,E02005683,EE,123
2011,E02005683,Other,502
2011,E02005683,rWE,150
2011,E02005683,UK,12396
2011,E02005684,EE,40
2011,E02005684,Other,222
2011,E02005684,rWE,98
2011,E02005684,UK,7577
2011,E02005685,EE,76
2011,E02005685,Other,269
2011,E02005685,rWE,69
2011,E02005685,UK,7591
2011,E02005686,EE,31
2011,E02005686,Other,198
2011,E02005686,rWE,64
2011,E02005686,UK,7124
2011,E02005687,EE,36
2011,E02005687,Other,205
2011,E02005687,rWE,67
2011,E02005687,UK,5580
2011,E02005688,EE,84
2011,E02005688,Other,264
2011,E02005688,rWE,93
2011,E02005688,UK,8180
2011,E02005689,EE,80
2011,E02005689,Other,231
2011,E02005689,rWE,83
2011,E02005689,UK,7198
2011,E02005690,EE,67
2011,E02005690,Other,225
2011,E02005690,rWE,89
2011,E02005690,UK,4969
2011,E02005691,EE,33
2011,E02005691,Other,484
2011,E02005691,rWE,75
2011,E02005691,UK,5710
2011,E02005692,EE,66
2011,E02005692,Other,115
2011,E02005692,rWE,71
2011,E02005692,UK,6287
2011,E02005693,EE,365
2011,E02005693,Other,846
2011,E02005693,rWE,89
2011,E02005693,UK,6926
2011,E02005694,EE,198
2011,E02005694,Other,555
2011,E02005694,rWE,69
2011,E02005694,UK,6767
2011,E02005695,EE,988
2011,E02005695,Other,1331
2011,E02005695,rWE,91
2011,E02005695,UK,4867
2011,E02005696,EE,299
2011,E02005696,Other,316
2011,E02005696,rWE,53
2011,E02005696,UK,5080
2011,E02005697,EE,412
2011,E02005697,Other,535
2011,E02005697,rWE,83
2011,E02005697,UK,4938
2011,E02005698,EE,251
2011,E02005698,Other,412
2011,E02005698,rWE,61
2011,E02005698,UK,4965
2011,E02005699,EE,328
2011,E02005699,Other,452
2011,E02005699,rWE,74
2011,E02005699,UK,7317
2011,E02005700,EE,61
2011,E02005700,Other,175
2011,E02005700,rWE,74
2011,E02005700,UK,8508
2011,E02005701,EE,88
2011,E02005701,Other,236
2011,E02005701,rWE,89
2011,E02005701,UK,10352
2011,E02005702,EE,40
2011,E02005702,Other,105
2011,E02005702,rWE,69
2011,E02005702,UK,6324
2011,E02005703,EE,85
2011,E02005703,Other,100
2011,E02005703,rWE,52
2011,E02005703,UK,6513
2011,E02005704,EE,41
2011,E02005704,Other,119
2011,E02005704,rWE,75
2011,E02005704,UK,12152
2011,E02005705,EE,28
2011,E02005705,Other,99
2011,E02005705,rWE,50
2011,E02005705,UK,7305
2011,E02005706,EE,184
2011,E02005706,Other,159
2011,E02005706,rWE,83
2011,E02005706,UK,9168
2011,E02005707,EE,40
2011,E02005707,Other,109
2011,E02005707,rWE,47
2011,E02005707,UK,6680
2011,E02005708,EE,66
2011,E02005708,Other,122
2011,E02005708,rWE,65
2011,E02005708,UK,10169
2011,E02005709,EE,52
2011,E02005709,Other,68
2011,E02005709,rWE,55
2011,E02005709,UK,6679
2011,E02005710,EE,67
2011,E02005710,Other,140
2011,E02005710,rWE,49
2011,E02005710,UK,8161
2011,E02005711,EE,18
2011,E02005711,Other,83
2011,E02005711,rWE,43
2011,E02005711,UK,8190
2011,E02005712,EE,13
2011,E02005712,Other,117
2011,E02005712,rWE,43
2011,E02005712,UK,6850
2011,E02005713,EE,12
2011,E02005713,Other,45
2011,E02005713,rWE,40
2011,E02005713,UK,6567
2011,E02005714,EE,29
2011,E02005714,Other,63
2011,E02005714,rWE,25
2011,E02005714,UK,5254
2011,E02005715,EE,48
2011,E02005715,Other,102
2011,E02005715,rWE,72
2011,E02005715,UK,8393
2011,E02005716,EE,44
2011,E02005716,Other,91
2011,E02005716,rWE,56
2011,E02005716,UK,8582
2011,E02005717,EE,14
2011,E02005717,Other,64
2011,E02005717,rWE,36
2011,E02005717,UK,7683
2011,E02005718,EE,29
2011,E02005718,Other,66
2011,E02005718,rWE,40
2011,E02005718,UK,6460
2011,E02005719,EE,23
2011,E02005719,Other,83
2011,E02005719,rWE,55
2011,E02005719,UK,7443
2011,E02005720,EE,64
2011,E02005720,Other,228
2011,E02005720,rWE,80
2011,E02005720,UK,11686
2011,E02005721,EE,22
2011,E02005721,Other,88
2011,E02005721,rWE,42
2011,E02005721,UK,5022
2011,E02005722,EE,21
2011,E02005722,Other,135
2011,E02005722,rWE,50
2011,E02005722,UK,6887
2011,E02005723,EE,43
2011,E02005723,Other,109
2011,E02005723,rWE,61
2011,E02005723,UK,6051
2011,E02005724,EE,26
2011,E02005724,Other,121
2011,E02005724,rWE,41
2011,E02005724,UK,5947
2011,E02005725,EE,21
2011,E02005725,Other,220
2011,E02005725,rWE,62
2011,E02005725,UK,6187
2011,E02005726,EE,41
2011,E02005726,Other,288
2011,E02005726,rWE,77
2011,E02005726,UK,7282
2011,E02005727,EE,33
2011,E02005727,Other,91
2011,E02005727,rWE,48
2011,E02005727,UK,6206
2011,E02005728,EE,21
2011,E02005728,Other,76
2011,E02005728,rWE,28
2011,E02005728,UK,6959
2011,E02005729,EE,17
2011,E02005729,Other,115
2011,E02005729,rWE,36
2011,E02005729,UK,5441
2011,E02005730,EE,86
2011,E02005730,Other,270
2011,E02005730,rWE,109
2011,E02005730,UK,12592
2011,E02005731,EE,53
2011,E02005731,Other,147
2011,E02005731,rWE,75
2011,E02005731,UK,10554
2011,E02005732,EE,37
2011,E02005732,Other,174
2011,E02005732,rWE,56
2011,E02005732,UK,8763
2011,E02005733,EE,41
2011,E02005733,Other,130
2011,E02005733,rWE,41
2011,E02005733,UK,7899
2011,E02005734,EE,32
2011,E02005734,Other,59
2011,E02005734,rWE,31
2011,E02005734,UK,6176
2011,E02005735,EE,38
2011,E02005735,Other,164
2011,E02005735,rWE,35
2011,E02005735,UK,7691
2011,E02005736,EE,31
2011,E02005736,Other,112
2011,E02005736,rWE,41
2011,E02005736,UK,7358
2011,E02005737,EE,18
2011,E02005737,Other,67
2011,E02005737,rWE,33
2011,E02005737,UK,7100
2011,E02005738,EE,6
2011,E02005738,Other,36
2011,E02005738,rWE,20
2011,E02005738,UK,4999
2011,E02005739,EE,29
2011,E02005739,Other,70
2011,E02005739,rWE,47
2011,E02005739,UK,9304
2011,E02005740,EE,26
2011,E02005740,Other,84
2011,E02005740,rWE,54
2011,E02005740,UK,10094
2011,E02005741,EE,30
2011,E02005741,Other,101
2011,E02005741,rWE,37
2011,E02005741,UK,8332
2011,E02005742,EE,30
2011,E02005742,Other,82
2011,E02005742,rWE,52
2011,E02005742,UK,7230
2011,E02005743,EE,32
2011,E02005743,Other,101
2011,E02005743,rWE,32
2011,E02005743,UK,4946
2011,E02005744,EE,30
2011,E02005744,Other,155
2011,E02005744,rWE,71
2011,E02005744,UK,7405
2011,E02005745,EE,35
2011,E02005745,Other,106
2011,E02005745,rWE,51
2011,E02005745,UK,4905
2011,E02005746,EE,95
2011,E02005746,Other,114
2011,E02005746,rWE,60
2011,E02005746,UK,6098
2011,E02005747,EE,149
2011,E02005747,Other,350
2011,E02005747,rWE,54
2011,E02005747,UK,6070
2011,E02005748,EE,33
2011,E02005748,Other,144
2011,E02005748,rWE,59
2011,E02005748,UK,7117
2011,E02005749,EE,55
2011,E02005749,Other,150
2011,E02005749,rWE,68
2011,E02005749,UK,9340
2011,E02005750,EE,48
2011,E02005750,Other,131
2011,E02005750,rWE,51
2011,E02005750,UK,7581
2011,E02005751,EE,39
2011,E02005751,Other,142
2011,E02005751,rWE,82
2011,E02005751,UK,8297
2011,E02005752,EE,44
2011,E02005752,Other,99
2011,E02005752,rWE,43
2011,E02005752,UK,6451
2011,E02005753,EE,133
2011,E02005753,Other,273
2011,E02005753,rWE,179
2011,E02005753,UK,12465
2011,E02005754,EE,59
2011,E02005754,Other,152
2011,E02005754,rWE,74
2011,E02005754,UK,7164
2011,E02005755,EE,60
2011,E02005755,Other,88
2011,E02005755,rWE,96
2011,E02005755,UK,6048
2011,E02005756,EE,82
2011,E02005756,Other,161
2011,E02005756,rWE,139
2011,E02005756,UK,6815
2011,E02005757,EE,205
2011,E02005757,Other,165
2011,E02005757,rWE,130
2011,E02005757,UK,7928
2011,E02005758,EE,94
2011,E02005758,Other,194
2011,E02005758,rWE,152
2011,E02005758,UK,7860
2011,E02005759,EE,61
2011,E02005759,Other,168
2011,E02005759,rWE,93
2011,E02005759,UK,8140
2011,E02005760,EE,54
2011,E02005760,Other,129
2011,E02005760,rWE,83
2011,E02005760,UK,6392
2011,E02005761,EE,50
2011,E02005761,Other,144
2011,E02005761,rWE,40
2011,E02005761,UK,5218
2011,E02005762,EE,155
2011,E02005762,Other,337
2011,E02005762,rWE,109
2011,E02005762,UK,5663
2011,E02005763,EE,49
2011,E02005763,Other,204
2011,E02005763,rWE,94
2011,E02005763,UK,6151
2011,E02005764,EE,340
2011,E02005764,Other,275
2011,E02005764,rWE,172
2011,E02005764,UK,9595
2011,E02005765,EE,120
2011,E02005765,Other,127
2011,E02005765,rWE,59
2011,E02005765,UK,5890
2011,E02005766,EE,73
2011,E02005766,Other,345
2011,E02005766,rWE,55
2011,E02005766,UK,5628
2011,E02005767,EE,44
2011,E02005767,Other,181
2011,E02005767,rWE,54
2011,E02005767,UK,6429
2011,E02005768,EE,79
2011,E02005768,Other,426
2011,E02005768,rWE,113
2011,E02005768,UK,5393
2011,E02005769,EE,90
2011,E02005769,Other,192
2011,E02005769,rWE,59
2011,E02005769,UK,6532
2011,E02005770,EE,174
2011,E02005770,Other,316
2011,E02005770,rWE,149
2011,E02005770,UK,8652
2011,E02005771,EE,222
2011,E02005771,Other,421
2011,E02005771,rWE,153
2011,E02005771,UK,6544
2011,E02005772,EE,22
2011,E02005772,Other,169
2011,E02005772,rWE,59
2011,E02005772,UK,5878
2011,E02005773,EE,303
2011,E02005773,Other,640
2011,E02005773,rWE,180
2011,E02005773,UK,7657
2011,E02005774,EE,229
2011,E02005774,Other,358
2011,E02005774,rWE,128
2011,E02005774,UK,8607
2011,E02005775,EE,611
2011,E02005775,Other,957
2011,E02005775,rWE,239
2011,E02005775,UK,7432
2011,E02005776,EE,123
2011,E02005776,Other,380
2011,E02005776,rWE,109
2011,E02005776,UK,7762
2011,E02005777,EE,100
2011,E02005777,Other,310
2011,E02005777,rWE,124
2011,E02005777,UK,7855
2011,E02005778,EE,52
2011,E02005778,Other,538
2011,E02005778,rWE,46
2011,E02005778,UK,5519
2011,E02005779,EE,211
2011,E02005779,Other,562
2011,E02005779,rWE,124
2011,E02005779,UK,6624
2011,E02005780,EE,100
2011,E02005780,Other,648
2011,E02005780,rWE,159
2011,E02005780,UK,9636
2011,E02005781,EE,20
2011,E02005781,Other,217
2011,E02005781,rWE,51
2011,E02005781,UK,5324
2011,E02005782,EE,41
2011,E02005782,Other,155
2011,E02005782,rWE,78
2011,E02005782,UK,7280
2011,E02005783,EE,76
2011,E02005783,Other,201
2011,E02005783,rWE,208
2011,E02005783,UK,7893
2011,E02005784,EE,54
2011,E02005784,Other,218
2011,E02005784,rWE,144
2011,E02005784,UK,5786
2011,E02005785,EE,181
2011,E02005785,Other,1421
2011,E02005785,rWE,687
2011,E02005785,UK,12918
2011,E02005786,EE,83
2011,E02005786,Other,174
2011,E02005786,rWE,54
2011,E02005786,UK,5793
2011,E02005787,EE,65
2011,E02005787,Other,209
2011,E02005787,rWE,112
2011,E02005787,UK,7930
2011,E02005788,EE,47
2011,E02005788,Other,116
2011,E02005788,rWE,39
2011,E02005788,UK,6170
2011,E02005789,EE,54
2011,E02005789,Other,139
2011,E02005789,rWE,72
2011,E02005789,UK,9793
2011,E02005790,EE,95
2011,E02005790,Other,207
2011,E02005790,rWE,169
2011,E02005790,UK,6395
2011,E02005791,EE,32
2011,E02005791,Other,76
2011,E02005791,rWE,33
2011,E02005791,UK,6530
2011,E02005794,EE,54
2011,E02005794,Other,174
2011,E02005794,rWE,80
2011,E02005794,UK,9040
2011,E02005795,EE,58
2011,E02005795,Other,126
2011,E02005795,rWE,56
2011,E02005795,UK,6772
2011,E02005796,EE,30
2011,E02005796,Other,114
2011,E02005796,rWE,61
2011,E02005796,UK,6673
2011,E02005797,EE,40
2011,E02005797,Other,91
2011,E02005797,rWE,32
2011,E02005797,UK,5998
2011,E02005798,EE,59
2011,E02005798,Other,169
2011,E02005798,rWE,55
2011,E02005798,UK,8227
2011,E02005799,EE,70
2011,E02005799,Other,188
2011,E02005799,rWE,74
2011,E02005799,UK,8644
2011,E02005800,EE,388
2011,E02005800,Other,303
2011,E02005800,rWE,91
2011,E02005800,UK,7247
2011,E02005801,EE,50
2011,E02005801,Other,97
2011,E02005801,rWE,50
2011,E02005801,UK,5411
2011,E02005802,EE,249
2011,E02005802,Other,273
2011,E02005802,rWE,84
2011,E02005802,UK,7733
2011,E02005803,EE,113
2011,E02005803,Other,346
2011,E02005803,rWE,70
2011,E02005803,UK,8531
2011,E02005804,EE,382
2011,E02005804,Other,417
2011,E02005804,rWE,133
2011,E02005804,UK,7222
2011,E02005805,EE,45
2011,E02005805,Other,95
2011,E02005805,rWE,47
2011,E02005805,UK,6877
2011,E02005806,EE,42
2011,E02005806,Other,67
2011,E02005806,rWE,69
2011,E02005806,UK,6975
2011,E02005807,EE,37
2011,E02005807,Other,73
2011,E02005807,rWE,38
2011,E02005807,UK,6051
2011,E02005808,EE,56
2011,E02005808,Other,116
2011,E02005808,rWE,61
2011,E02005808,UK,11132
2011,E02005809,EE,26
2011,E02005809,Other,148
2011,E02005809,rWE,62
2011,E02005809,UK,6998
2011,E02005810,EE,46
2011,E02005810,Other,163
2011,E02005810,rWE,74
2011,E02005810,UK,8519
2011,E02005811,EE,50
2011,E02005811,Other,141
2011,E02005811,rWE,86
2011,E02005811,UK,8801
2011,E02005812,EE,89
2011,E02005812,Other,136
2011,E02005812,rWE,57
2011,E02005812,UK,8720
2011,E02005813,EE,771
2011,E02005813,Other,209
2011,E02005813,rWE,113
2011,E02005813,UK,9747
2011,E02005814,EE,131
2011,E02005814,Other,73
2011,E02005814,rWE,52
2011,E02005814,UK,6129
2011,E02005815,EE,64
2011,E02005815,Other,76
2011,E02005815,rWE,63
2011,E02005815,UK,7981
2011,E02005816,EE,61
2011,E02005816,Other,120
2011,E02005816,rWE,67
2011,E02005816,UK,8138
2011,E02005817,EE,28
2011,E02005817,Other,103
2011,E02005817,rWE,36
2011,E02005817,UK,6938
2011,E02005818,EE,46
2011,E02005818,Other,79
2011,E02005818,rWE,47
2011,E02005818,UK,7959
2011,E02005819,EE,45
2011,E02005819,Other,75
2011,E02005819,rWE,37
2011,E02005819,UK,5982
2011,E02005820,EE,44
2011,E02005820,Other,63
2011,E02005820,rWE,16
2011,E02005820,UK,5595
2011,E02005821,EE,65
2011,E02005821,Other,53
